id,stats_y_cards,stats_r_cards,event_incident_typefk,elapsed,card_type,subtype,player1,sortorder,team,id,n,original_index
2807,1,,70,15,y,,30631,4,8455,3126827,267,780
2808,1,,70,28,y,,113968,1,8659,3126999,284,780
2809,1,,70,45,y,,23293,6,8659,3127260,305,780
2810,1,,505,45,y,Unsportsmanlike Cond,33639,4,8455,3127272,304,780
2811,1,,70,83,y,,41232,1,8659,3127941,350,780
2812,1,,505,90,y,Unsportsmanlike Cond,32441,16,8659,3128121,372,780
2813,1,,505,90,y,Unsportsmanlike Cond,23787,17,8659,3128127,374,780
2814,1,,505,90,y,Unsportsmanlike Cond,31306,19,8455,3128142,375,780
2815,1,,505,90,y,Unsportsmanlike Cond,23257,18,8659,3128148,376,780
2816,1,,505,90,y,Unsportsmanlike Cond,26527,20,8659,3128151,377,780
2817,1,,70,54,y,,71502,1,8659,3150089,221,781
2818,1,,70,86,y,,161414,1,10252,3150169,256,781
2819,1,,505,90,y,Unsportsmanlike Cond,23264,11,10252,3150204,267,781
2820,1,,643,28,y,advantage,23257,1,8659,3156587,221,782
2821,1,,70,32,y,,38373,2,10261,3156598,227,782
2822,1,,203,89,y,emergency_brake,71502,0,8659,3156906,287,782
2823,1,,70,84,y,,103428,1,8456,3163412,309,783
2824,1,,70,87,y,,26527,1,8659,3163415,311,783
2825,1,,70,27,y,,23257,2,8659,3164995,291,784
2826,1,,70,53,y,,32616,1,9850,3165386,323,784
2827,1,,25,74,y,stall_time,40602,2,9850,3165791,355,784
2828,1,,70,78,y,,492045,1,9850,3165846,360,784
2829,1,,70,36,y,,49970,3,8344,3175633,285,785
2830,1,,70,50,y,,22964,1,8659,3175830,304,785
2831,1,,70,63,y,,149917,1,8344,3175976,367,785
2832,1,,70,40,y,,131583,1,8667,3179528,269,786
2833,1,,70,64,y,,22964,1,8659,3179937,288,786
2834,1,,70,88,y,,24737,2,8659,3180236,320,786
2835,1,,70,31,y,,23922,1,8659,3183018,284,787
2836,1,,70,38,y,,157723,1,8586,3183150,294,787
2837,1,,70,56,y,,159833,4,8586,3183582,319,787
2838,1,,70,67,y,,26527,0,8659,3183805,328,787
2839,1,,73,87,y,serious_fouls,37506,3,8586,3184155,349,787
2840,1,,70,43,y,,34543,0,8654,3187377,267,788
2841,1,,70,48,y,,71502,2,8659,3187416,281,788
2842,1,,70,57,y,,23933,4,8654,3187448,293,788
2843,1,,70,81,y,,40015,2,8654,3187499,326,788
2844,1,,25,90,y,stall_time,23787,2,8659,3187525,337,788
2845,1,,129,28,y,hands,71502,3,8659,2934968,265,789
2846,1,,325,85,y,pushing,215384,1,8668,2935743,347,789
2847,1,,70,29,y,,32441,2,8659,2956030,206,790
2848,1,,70,39,y,,113968,1,8659,2956123,212,790
2849,1,,70,54,y,,32734,1,8659,2956386,221,790
2850,1,,505,61,y,Unsportsmanlike Cond,118528,0,10003,2956476,232,790
2851,1,,70,65,y,,26527,1,8659,2956512,239,790
2852,1,,70,70,y,,89185,1,10003,2956533,246,790
2853,1,,70,76,y,,282470,1,10003,2956564,254,790
2854,1,,505,70,y,Unsportsmanlike Cond,22964,1,8659,2983185,283,791
2855,1,,70,28,y,,160243,2,8472,3006923,266,792
2856,1,,70,35,y,,144996,1,8472,3007000,277,792
2857,1,,70,11,y,,71502,1,8659,3025208,289,793
2858,1,,70,15,y,,34944,10,10260,3025299,297,793
2859,1,,70,65,y,,186137,4,10260,3026330,360,793
2860,1,,70,73,y,,118434,5,10260,3026459,375,793
2861,1,,70,86,y,,41232,3,8659,3026650,381,793
2862,1,,643,22,y,advantage,23688,23,9825,3049296,259,794
2863,1,,176,45,y,violence,143793,7,9825,3049530,283,794
2864,1,,70,54,y,,26527,1,8659,3049669,292,794
2865,1,,77,73,y,shirt_pull,23369,1,10194,3072959,236,795
2866,1,,73,55,y,serious_fouls,113968,0,8659,3089643,285,796
2867,1,,73,72,y,serious_fouls,26527,2,8659,3089930,313,796
3422,,1,66,90,r,verbal_abuse,25150,3,8472,1976984,359,955
2869,1,,70,27,y,,114268,3,8466,3207806,241,798
2870,1,,70,58,y,,23293,1,8659,3208205,285,798
2871,1,,73,73,y,serious_fouls,26527,1,8659,3208372,302,798
2872,1,,505,35,y,Unsportsmanlike Cond,113968,1,8659,3222498,210,799
2873,1,,505,44,y,Unsportsmanlike Cond,24171,1,8659,3222518,216,799
2874,1,,203,51,y,emergency_brake,23782,1,8668,3222559,228,799
2875,1,,203,55,y,emergency_brake,23787,4,8659,3222570,233,799
2876,1,,505,90,y,Unsportsmanlike Cond,26151,7,8668,3222657,268,799
2877,1,,79,68,y,verbal_abuse,42168,2,8659,3233637,262,800
2878,1,,70,70,y,,23257,1,8659,3233655,264,800
2879,1,,505,87,y,Unsportsmanlike Cond,26527,0,8659,3233794,273,800
2880,1,,163,89,y,diving,24698,2,10252,3233816,274,800
2881,1,,70,15,y,,113968,1,8659,3240647,224,801
2882,1,,203,62,y,emergency_brake,23787,3,8659,3240900,266,801
2883,1,,70,74,y,,40636,1,8650,3240970,282,801
2884,1,,70,81,y,,30618,1,8650,3241018,294,801
2885,1,,203,82,y,emergency_brake,71502,1,8659,3241025,296,801
2886,1,,70,86,y,,42168,2,8659,3241052,300,801
2887,1,,70,39,y,,22964,1,8659,3250730,232,802
2888,1,,643,65,y,advantage,113968,27,8659,3251202,277,802
2889,1,,643,79,y,advantage,23257,51,8659,3251395,292,802
2890,1,,70,41,y,,41232,1,8659,3259113,226,803
2891,1,,70,50,y,,113968,3,8659,3259339,240,803
2892,1,,70,67,y,,94086,1,8455,3259497,255,803
2893,1,,79,76,y,verbal_abuse,31306,2,8455,3259601,268,803
2894,1,,70,81,y,,52133,3,8455,3259634,275,803
2895,1,,70,88,y,,25666,0,8659,3259654,281,803
2896,1,,70,89,y,,115067,1,8455,3259656,283,803
2897,1,,70,45,y,,23257,7,8659,3280456,239,804
2898,1,,70,45,y,,30839,11,9879,3280474,243,804
2899,1,,505,72,y,Unsportsmanlike Cond,31290,1,9879,3281011,275,804
2900,1,,70,75,y,,32441,1,8659,3281055,278,804
2901,1,,70,86,y,,24223,1,9879,3281232,292,804
2902,1,,73,90,y,serious_fouls,26527,4,8659,3281315,295,804
2903,1,,70,13,y,,449241,2,10260,3308663,250,806
2904,1,,70,50,y,,30843,5,10260,3308812,298,806
2905,1,,79,90,y,verbal_abuse,25666,2,8659,3308922,361,806
2906,1,,70,26,y,,25666,1,8659,3320658,227,807
2907,1,,70,29,y,,38831,1,10003,3320698,228,807
2908,1,,70,42,y,,23922,4,8659,3320906,252,807
2909,1,,73,53,y,serious_fouls,26527,1,8659,3321214,266,807
2910,1,,70,58,y,,23839,1,8667,3336879,339,808
2911,1,,70,72,y,,131583,1,8667,3337158,358,808
2912,1,,73,64,y,serious_fouls,32734,5,8659,3350926,348,809
2913,1,,505,79,y,Unsportsmanlike Cond,33781,0,8344,3351199,365,809
2914,1,,70,44,y,,40100,1,9850,3366058,233,810
2915,1,,163,55,y,diving,46353,1,8586,3382639,304,811
2916,1,,70,62,y,,32734,2,8659,3382803,312,811
2917,1,,70,64,y,,23922,1,8659,3382838,252,811
2918,1,,70,84,y,,23787,1,8659,3383277,325,811
2919,1,,70,90,y,,157723,5,8586,3383414,313,811
2920,1,,25,90,y,stall_time,24147,14,8659,3383492,328,811
2921,1,,70,19,y,,169162,1,8659,3411458,214,812
2922,1,,70,22,y,,30459,2,8456,3411469,230,812
2923,1,,70,90,y,,24751,13,8654,3423224,378,813
2924,1,,203,64,y,emergency_brake,38521,1,9825,3446879,279,814
2925,1,,505,83,y,Unsportsmanlike Cond,23257,0,8659,3447061,296,814
2926,1,,505,90,y,Unsportsmanlike Cond,32734,7,8659,3447125,305,814
2927,1,,505,90,y,Unsportsmanlike Cond,46469,8,9825,3447126,306,814
2928,1,,70,10,y,,169162,3,8659,3645823,165,816
2929,1,,70,30,y,,32734,1,8659,3646047,177,816
2930,1,,70,32,y,,26527,0,8659,3646068,178,816
2931,1,,70,42,y,,150833,1,8472,3646198,189,816
2932,1,,25,88,y,stall_time,25075,1,8659,3896787,239,817
3431,,1,63,55,r,serious_fouls,33418,2,10172,2012068,268,958
2934,1,,70,76,y,,94086,1,8455,3952455,229,819
2935,1,,203,53,y,emergency_brake,32734,2,8659,3968768,141,820
2936,1,,70,84,y,,114076,2,8659,3968862,284,820
2937,1,,70,90,y,,196386,13,9825,3968927,304,820
2938,1,,73,18,y,serious_fouls,109897,1,8654,3982770,48,821
2939,1,,70,34,y,,23257,1,8659,3982997,97,821
2940,1,,70,71,y,,33468,1,8659,3983632,226,821
2941,1,,643,61,y,advantage,131583,0,8667,3990035,154,822
2942,1,,70,90,y,,71502,0,8659,3990644,237,822
2943,1,,73,18,y,serious_fouls,32441,4,8659,4007401,148,823
3443,,1,177,90,y2,serious_fouls,25075,1,8472,2074319,287,963
2945,1,,70,42,y,,160713,5,10252,4007880,125,823
2946,1,,163,63,y,diving,38795,1,8659,4008698,234,823
2947,1,,70,66,y,,32870,1,10252,4008765,242,823
2948,1,,70,78,y,,40187,1,8659,4008998,285,823
2949,1,,129,90,y,hands,25075,13,8659,4009310,345,823
2950,1,,73,39,y,serious_fouls,24211,1,10172,4023310,143,824
2951,1,,70,84,y,,101103,5,8456,4035117,274,825
2952,1,,70,69,y,,23257,1,8659,4037725,289,826
2953,1,,70,76,y,,43247,1,8659,4037822,301,826
2954,1,,78,42,y,kicked_ball_away,23257,1,8659,3657535,219,827
2955,1,,70,66,y,,157838,1,8466,3658291,250,827
2956,1,,70,80,y,,25075,4,8659,3658451,258,827
2957,1,,70,27,y,,32734,1,8659,3676397,222,828
2958,1,,70,62,y,,25075,3,8659,3677399,263,828
2959,1,,70,73,y,,144996,1,10003,3677633,240,828
2960,1,,505,26,y,Unsportsmanlike Cond,25075,0,8659,3715195,236,829
2961,1,,73,53,y,serious_fouls,101192,1,8668,3716135,209,829
2962,1,,505,81,y,Unsportsmanlike Cond,32705,2,8668,3716782,221,829
2963,1,,77,90,y,shirt_pull,265918,1,8659,3716952,217,829
2964,1,,73,90,y,serious_fouls,212866,6,8668,3716983,254,829
2965,1,,70,73,y,,46353,1,8586,3753969,286,830
2966,1,,70,83,y,,33468,1,8659,3754107,295,830
2967,1,,70,90,y,,37506,2,8586,3754199,300,830
2968,1,,25,90,y,stall_time,24147,20,8659,3754267,310,830
2969,1,,73,47,y,serious_fouls,215658,1,8191,3790497,268,831
2970,1,,505,75,y,Unsportsmanlike Cond,32734,1,8659,3790844,298,831
2971,1,,77,89,y,shirt_pull,240538,3,8191,3791047,315,831
2972,1,,505,17,y,Unsportsmanlike Cond,22764,1,8650,3807629,337,832
2973,1,,505,29,y,Unsportsmanlike Cond,169162,1,8659,3807814,342,832
2974,1,,70,28,y,,30618,2,8650,3807834,329,832
2975,1,,505,84,y,Unsportsmanlike Cond,33086,1,8659,3809496,380,832
2976,1,,70,39,y,,24171,0,8659,3856570,118,833
2977,1,,203,83,y,emergency_brake,161012,2,10260,3856920,339,833
2978,1,,70,90,y,,161035,29,10260,3856964,334,833
2979,1,,70,45,y,,33468,9,8659,3868664,134,834
2980,1,,70,66,y,,8985,1,9826,3869489,184,834
2981,1,,70,83,y,,25075,1,8659,3869824,243,834
2982,1,,70,89,y,,68303,1,8659,3869953,257,834
2983,1,,70,4,y,,148302,5,8654,4039293,24,835
2984,1,,70,35,y,,113968,1,8659,4062789,177,836
2985,1,,203,50,y,emergency_brake,23782,1,8668,4086031,236,837
2986,1,,70,52,y,,193859,4,8668,4086040,255,837
2987,1,,203,58,y,emergency_brake,24171,3,8659,4086054,291,837
2988,1,,203,77,y,emergency_brake,212866,2,8668,4086107,409,837
2989,1,,70,90,y,,32734,0,8659,4086136,477,837
2990,1,,79,56,y,verbal_abuse,239807,1,8659,4110173,245,838
2991,1,,70,80,y,,113968,2,8659,4110745,392,838
2992,1,,70,90,y,,174850,6,8586,4111006,452,838
2993,1,,70,40,y,,43247,1,8659,4140813,240,839
2994,1,,70,48,y,,113968,5,8659,4141019,321,839
2995,1,,79,64,y,verbal_abuse,115160,1,8659,4141157,452,839
2996,1,,70,85,y,,169162,1,8659,4141302,515,839
2997,1,,73,24,y,serious_fouls,172841,0,8659,4153135,100,840
2998,1,,73,35,y,serious_fouls,102356,1,10003,4153308,154,840
2999,1,,70,43,y,,115160,0,8659,4153346,192,840
3000,1,,70,5,y,,33086,2,8659,4183677,284,841
3001,1,,70,11,y,,50189,3,8472,4183845,282,841
3002,1,,70,29,y,,169162,3,8659,4184242,193,841
3003,1,,70,29,y,,166676,4,8466,4210801,175,842
3004,1,,25,62,y,stall_time,24147,2,8659,4212063,321,842
3005,1,,70,82,y,,33468,2,8659,4212497,429,842
3006,1,,73,43,y,serious_fouls,113968,1,8659,4225336,195,843
3007,1,,73,52,y,serious_fouls,33086,2,8659,4225440,232,843
3008,1,,505,81,y,Unsportsmanlike Cond,161414,3,10252,4225684,406,843
3009,1,,73,86,y,serious_fouls,25075,1,8659,4225720,436,843
3010,1,,176,89,y,violence,239807,0,8659,4225735,443,843
3011,1,,176,89,y,violence,32870,1,10252,4225736,445,843
3012,1,,70,53,y,,47418,1,10194,4256973,389,844
3013,1,,70,75,y,,72735,0,10194,4257558,546,844
3014,1,,70,90,y,,23021,16,8659,4257936,688,844
3460,,1,270,31,r,,26777,1,9879,2487233,197,970
3016,1,,70,23,y,,176889,2,10172,4310321,93,846
3017,1,,70,45,y,,33468,8,8659,4311324,216,846
3018,1,,70,74,y,,24205,2,10172,4312776,411,846
3496,,1,270,71,r,,74663,0,10003,2319729,254,980
3020,1,,70,90,y,,35466,8,10172,4313216,475,846
3021,1,,70,90,y,,23257,10,8659,4313230,491,846
3022,1,,70,49,y,,25075,3,8659,4339958,291,847
3023,1,,70,54,y,,139671,2,8197,4340101,322,847
3024,1,,70,62,y,,24148,1,8659,4340353,361,847
3025,1,,70,75,y,,38899,2,8197,4340638,432,847
3026,1,,70,14,y,,32441,2,8659,4362773,69,848
3027,1,,70,54,y,,23837,1,9826,4364228,312,848
3028,1,,70,61,y,,35345,1,9826,4364424,348,848
3029,1,,163,69,y,diving,160194,2,9826,4364578,566,848
3030,1,,70,79,y,,25075,1,8659,4364728,438,848
