f1,stats_shoton,coordinates_0,coordinates_1,event_incident_typefk,elapsed,subtype,player1,sortorder,team,id,n,original_index
454,1,,,147,75,shot,34944,1,10260,1346444,218,38
455,0,,,61,81,blocked_shot,23954,0,8659,1346453,225,38
456,0,,,61,90,blocked_shot,71502,2,8659,1346479,240,38
457,0,,,61,2,blocked_shot,27430,0,10260,1350597,211,39
458,0,,,61,24,blocked_shot,27430,7,10260,1350751,234,39
459,0,,,61,26,blocked_shot,24154,1,10260,1350769,236,39
460,1,,,137,52,distance,24156,1,10260,1350952,265,39
461,0,,,61,66,blocked_shot,27430,2,10260,1351039,282,39
462,0,,,61,73,blocked_shot,70409,0,10260,1351077,284,39
463,1,,,136,90,header,30619,1,10260,1351212,295,39
464,0,,,139,8,direct_freekick,30840,0,8586,1367441,27,40
465,1,,,135,8,shot,30829,3,10260,1367445,269,40
466,0,,,61,13,blocked_shot,30895,1,8586,1367470,278,40
467,1,,,153,23,shot,30829,1,10260,1367536,295,40
468,0,,,61,25,blocked_shot,30840,5,8586,1367557,302,40
469,0,,,139,32,direct_freekick,31921,0,8586,1367594,94,40
470,1,,,149,52,distance,30829,0,10260,1367748,327,40
471,0,,,494,55,blocked_shot,30840,0,8586,1367757,328,40
472,0,,,139,58,direct_freekick,30840,0,8586,1367770,164,40
473,0,,,61,63,blocked_shot,31921,0,8586,1367793,342,40
474,0,,,61,68,blocked_shot,30840,1,8586,1367821,348,40
475,0,,,61,75,blocked_shot,30830,0,8586,1367859,358,40
476,0,,,61,90,blocked_shot,30348,2,8586,1367948,377,40
477,1,,,153,5,shot,27430,3,10260,1372854,264,41
478,0,,,61,18,blocked_shot,24154,1,10260,1373046,257,41
479,1,,,137,39,distance,24156,2,10260,1373367,281,41
480,1,,,153,59,shot,23170,1,8658,1373735,313,41
481,1,,,137,72,distance,40945,0,10260,1373924,329,41
482,0,,,61,90,blocked_shot,31953,2,8658,1374181,347,41
483,1,,,135,18,shot,23949,1,10252,1391023,248,42
484,1,,,147,22,shot,40945,3,10260,1391065,251,42
485,0,,,61,25,blocked_shot,30892,0,10252,1391099,254,42
486,1,,,135,30,shot,24154,4,10260,1391164,258,42
487,1,,,135,38,shot,32569,2,10260,1391211,263,42
488,0,,,61,52,blocked_shot,30892,0,10252,1391437,281,42
489,1,,,137,62,distance,139671,0,10252,1391562,293,42
490,0,,,61,63,blocked_shot,40961,1,10260,1391570,295,42
491,0,,,61,65,blocked_shot,24154,3,10260,1391610,301,42
492,0,,,61,69,blocked_shot,27430,1,10260,1391660,309,42
493,1,,,137,69,distance,40945,2,10260,1391661,310,42
494,1,,,135,82,shot,40945,2,10260,1391789,322,42
495,0,,,61,84,blocked_shot,27430,1,10260,1391811,323,42
496,1,,,153,84,shot,40945,2,10260,1391812,326,42
497,0,,,61,86,blocked_shot,23264,1,10252,1391823,328,42
498,1,,,156,89,volley,30829,0,10260,1391844,335,42
499,0,,,61,1,blocked_shot,25421,3,8602,1397545,260,43
500,1,,,138,5,volley,30829,1,10260,1397599,261,43
501,1,,,135,7,shot,40945,3,10260,1397620,276,43
502,1,,,135,20,shot,27430,1,10260,1397769,277,43
503,1,,,147,31,shot,25421,5,8602,1397863,290,43
504,1,,,135,44,shot,23291,0,8602,1398013,317,43
505,0,,,61,56,blocked_shot,25421,3,8602,1398377,332,43
506,0,,,61,83,blocked_shot,30829,1,10260,1398653,354,43
507,0,,,61,87,blocked_shot,70409,1,10260,1398681,365,43
508,0,,,61,29,blocked_shot,30509,3,8456,1403819,268,44
509,1,,,136,34,header,24148,1,10260,1403827,272,44
510,1,,,312,36,deflected,40945,0,10260,1403829,274,44
511,0,,,61,38,blocked_shot,37459,2,8456,1403835,276,44
512,1,,,8,56,header,24208,2,8456,1403886,307,44
513,0,,,61,56,blocked_shot,23782,7,8456,1403891,305,44
514,1,,,135,56,shot,37459,8,8456,1403893,299,44
515,1,,,311,65,deflected,15403,0,8456,1403944,325,44
516,1,,,135,69,shot,38817,0,8456,1403949,321,44
517,1,,,135,81,shot,27430,1,10260,1403995,335,44
518,0,,,61,86,blocked_shot,30509,4,8456,1404030,338,44
519,1,,,552,13,big chance shot,106228,3,8528,1429132,273,45
520,1,,,553,18,big chance shot,101192,2,8528,1429209,281,45
521,0,,,61,22,blocked_shot,22991,4,8528,1429271,285,45
522,1,,,149,48,distance,111865,2,8528,1429691,316,45
523,1,,,136,51,header,71550,0,8528,1429732,303,45
524,0,,,61,53,blocked_shot,70409,2,10260,1429761,331,45
525,1,,,314,53,deflected,40945,5,10260,1429772,325,45
526,1,,,153,60,shot,40945,1,10260,1429872,314,45
527,1,,,153,60,shot,30373,2,10260,1429873,339,45
528,0,,,61,73,blocked_shot,40945,4,10260,1430048,342,45
529,1,,,136,73,header,30829,6,10260,1430052,344,45
530,0,,,61,90,blocked_shot,30829,2,10260,1430224,363,45
531,1,,,135,3,shot,40636,0,8650,1443719,241,46
532,1,,,137,13,distance,27430,0,10260,1443753,248,46
533,1,,,142,25,header,30362,0,10260,1443805,260,46
534,1,,,153,36,shot,33632,0,8650,1443877,277,46
535,0,,,61,49,blocked_shot,30618,0,8650,1444320,289,46
536,1,,,135,49,shot,25923,2,8650,1444330,290,46
537,0,,,61,58,blocked_shot,30829,1,10260,1444446,301,46
538,1,,,142,59,header,27430,3,10260,1444463,305,46
539,1,,,553,62,big chance shot,25923,2,8650,1444484,308,46
540,0,,,157,65,direct_freekick,40636,0,8650,1444497,146,46
541,1,,,136,74,header,47382,2,8650,1444585,320,46
542,0,,,494,76,blocked_shot,30829,1,10260,1444616,325,46
543,1,,,153,87,shot,30829,2,10260,1444853,339,46
544,0,,,570,10,big chance blocked,70409,2,10260,1464558,288,47
545,0,,,139,13,direct_freekick,33633,0,8559,1464616,35,47
546,1,,,138,26,volley,30829,0,10260,1464791,301,47
547,0,,,61,30,blocked_shot,34261,1,8559,1464858,308,47
548,1,,,137,31,distance,51553,1,8559,1464881,310,47
549,1,,,137,55,distance,40945,0,10260,1465508,342,47
550,0,,,61,64,blocked_shot,34261,3,8559,1465709,352,47
551,0,,,61,64,blocked_shot,23934,4,8559,1465711,353,47
552,1,,,141,65,shot,30829,1,10260,1465722,354,47
553,0,,,61,66,blocked_shot,34944,1,10260,1465742,356,47
554,1,,,135,84,shot,30829,2,10260,1466066,378,47
555,1,,,556,85,big chance header,24372,0,8559,1466078,380,47
556,0,,,61,86,blocked_shot,27430,2,10260,1466112,381,47
557,1,,,155,87,distance,40945,3,10260,1466145,388,47
558,1,,,153,88,shot,40945,1,10260,1466152,389,47
559,1,,,148,4,header,165823,1,10260,1479694,258,48
560,0,,,61,19,blocked_shot,30802,1,10260,1479738,269,48
561,1,,,137,20,distance,35411,0,8654,1479743,296,48
562,1,,,552,31,big chance shot,30802,2,10260,1479771,315,48
563,0,,,494,45,blocked_shot,24156,2,10260,1479812,336,48
564,0,,,61,49,blocked_shot,34944,1,10260,1479829,335,48
565,0,,,61,54,blocked_shot,30829,0,10260,1479846,355,48
566,0,,,61,58,blocked_shot,35411,0,8654,1479870,361,48
567,1,,,147,70,shot,27430,1,10260,1479959,365,48
568,1,,,153,76,shot,27430,0,10260,1479993,337,48
569,1,,,137,1,distance,163205,1,9879,1492530,284,49
570,0,,,61,6,blocked_shot,30865,0,10260,1492604,229,49
571,1,,,149,6,distance,41008,1,9879,1492614,238,49
572,1,,,8,26,header,165823,0,10260,1493012,245,49
573,0,,,61,35,blocked_shot,30956,0,9879,1493207,259,49
574,1,,,147,48,shot,40961,3,10260,1493604,316,49
575,0,,,61,54,blocked_shot,24156,1,10260,1493729,317,49
576,0,,,61,60,blocked_shot,30956,1,9879,1493860,260,49
577,1,,,135,66,shot,24156,1,10260,1493982,289,49
578,1,,,137,71,distance,40961,0,10260,1494077,325,49
579,1,,,135,82,shot,27430,0,10260,1494281,310,49
580,1,,,135,85,shot,24150,3,10260,1494336,277,49
581,1,,,553,2,big chance shot,70409,2,10260,1512532,252,50
582,1,,,135,6,shot,24225,6,10261,1512553,258,50
583,0,,,61,7,blocked_shot,36412,1,10261,1512559,260,50
584,1,,,137,8,distance,38373,3,10261,1512567,267,50
585,1,,,138,19,volley,70409,1,10260,1512618,284,50
586,0,,,139,25,direct_freekick,24205,0,10261,1512646,82,50
587,1,,,136,33,header,70409,1,10260,1512679,293,50
588,0,,,61,38,blocked_shot,40945,2,10260,1512700,302,50
589,0,,,139,41,direct_freekick,24205,1,10261,1512720,113,50
590,0,,,61,45,blocked_shot,70409,2,10260,1512744,311,50
591,1,,,136,51,header,24154,5,10260,1512793,323,50
592,0,,,139,66,direct_freekick,30829,1,10260,1512867,176,50
593,0,,,494,78,blocked_shot,24154,0,10260,1512910,345,50
594,0,,,61,83,blocked_shot,30829,1,10260,1512928,352,50
595,1,,,135,8,shot,24006,1,8668,1516894,282,51
596,1,,,135,13,shot,40945,2,10260,1516923,288,51
597,0,,,61,18,blocked_shot,24156,0,10260,1516940,295,51
598,1,,,312,21,deflected,70409,2,10260,1516957,301,51
599,1,,,147,25,shot,70409,1,10260,1516978,302,51
600,1,,,553,31,big chance shot,70409,1,10260,1517001,312,51
601,0,,,61,36,blocked_shot,10491,2,8668,1517038,321,51
602,0,,,61,38,blocked_shot,40945,1,10260,1517050,326,51
603,1,,,313,69,deflected,109058,0,8668,1517189,351,51
604,0,,,61,77,blocked_shot,40961,2,10260,1517253,365,51
605,0,,,152,79,direct_freekick,30829,1,10260,1517271,224,51
606,0,,,61,81,blocked_shot,35327,1,10260,1517282,370,51
607,1,,,557,81,big chance header,70409,3,10260,1517284,375,51
608,1,,,8,81,header,43248,8,10260,1517291,377,51
609,1,,,136,90,header,30876,1,8668,1517382,392,51
610,1,,,313,39,deflected,30829,0,10260,1533485,251,52
611,1,,,137,44,distance,40961,0,10260,1533552,260,52
612,0,,,157,49,direct_freekick,30829,0,10260,1533729,113,52
613,1,,,136,67,header,30865,1,10260,1534074,290,52
614,0,,,139,75,direct_freekick,30829,0,10260,1534211,174,52
615,1,,,153,77,shot,40945,1,10260,1534259,300,52
616,0,,,139,84,direct_freekick,30843,0,9825,1534385,194,52
617,1,,,136,86,header,30935,1,9825,1534417,306,52
618,0,,,494,90,blocked_shot,40945,0,10260,1534489,314,52
619,0,,,61,6,blocked_shot,35327,2,10260,1545316,239,53
620,1,,,149,8,distance,30829,0,10260,1545328,241,53
621,1,,,153,19,shot,31906,1,8455,1545415,251,53
622,1,,,135,20,shot,31906,0,8455,1545429,252,53
623,1,,,149,23,distance,30802,4,10260,1545456,256,53
624,1,,,553,26,big chance shot,31906,0,8455,1545477,261,53
625,1,,,137,29,distance,52133,1,8455,1545507,264,53
626,0,,,157,31,direct_freekick,30822,0,8455,1545522,85,53
627,0,,,61,34,blocked_shot,32345,2,8455,1545549,268,53
628,0,,,61,64,blocked_shot,30679,0,8455,1545719,300,53
629,1,,,137,65,distance,26564,1,8455,1545727,307,53
630,1,,,554,70,big chance shot,30829,3,10260,1545754,310,53
631,1,,,153,83,shot,30829,0,10260,1545807,324,53
632,0,,,61,90,blocked_shot,30829,2,10260,1545866,343,53
633,1,,,147,35,shot,70409,0,10260,1551372,151,54
634,0,,,61,59,blocked_shot,40945,2,10260,1551679,173,54
635,0,,,61,60,blocked_shot,24154,0,10260,1551690,175,54
636,1,,,306,63,deflected,,2,8655,1551734,176,54
637,1,,,138,5,volley,38994,0,10260,1564272,231,55
638,1,,,153,8,shot,27430,1,10260,1564366,236,55
639,0,,,61,9,blocked_shot,30802,4,10260,1564396,240,55
640,0,,,61,23,blocked_shot,21853,1,8483,1564724,251,55
641,1,,,153,31,shot,27430,1,10260,1564904,261,55
642,0,,,152,49,direct_freekick,39109,0,8483,1565402,104,55
643,1,,,154,64,header,27430,1,10260,1565749,290,55
644,0,,,61,72,blocked_shot,40961,1,10260,1565936,304,55
645,0,,,61,73,blocked_shot,40945,0,10260,1565940,305,55
646,1,,,147,78,shot,35554,2,8483,1566081,314,55
647,0,,,61,85,blocked_shot,127133,2,8483,1566243,324,55
648,0,,,61,90,blocked_shot,127133,1,8483,1566372,330,55
649,0,,,61,90,blocked_shot,23299,2,8483,1566377,331,55
650,1,,,153,90,shot,39109,0,8483,1566464,335,55
651,0,,,61,10,blocked_shot,33790,4,8659,1607080,253,56
652,0,,,61,34,blocked_shot,23354,1,10260,1607284,275,56
653,1,,,147,35,shot,25005,0,8659,1607297,269,56
654,0,,,61,36,blocked_shot,160713,4,10260,1607306,295,56
655,0,,,61,71,blocked_shot,40945,1,10260,1607657,294,56
656,0,,,61,80,blocked_shot,24171,3,8659,1607708,328,56
657,1,,,311,81,deflected,23354,0,10260,1607745,322,56
658,1,,,135,89,shot,23257,0,8659,1607769,346,56
659,0,,,61,90,blocked_shot,71502,1,8659,1607774,349,56
660,0,,,61,90,blocked_shot,40553,3,8659,1607784,338,56
661,1,,,136,90,header,24147,3,8659,1607795,335,56
662,1,,,135,1,shot,77690,2,8668,1741354,229,57
663,1,,,135,2,shot,30802,2,10260,1741358,230,57
664,1,,,136,4,header,39618,1,8668,1741360,232,57
665,0,,,61,22,blocked_shot,113836,0,10260,1741405,248,57
666,0,,,61,23,blocked_shot,32569,0,10260,1741407,249,57
667,0,,,494,35,blocked_shot,30735,1,8668,1741441,258,57
668,1,,,138,36,volley,24006,4,8668,1741446,261,57
669,1,,,135,45,shot,70409,0,10260,1741467,269,57
670,1,,,312,45,deflected,30735,1,8668,1741468,270,57
671,1,,,135,45,shot,30735,2,8668,1741475,272,57
672,1,,,155,53,distance,109058,0,8668,1741588,282,57
673,1,,,147,62,shot,113836,2,10260,1741641,287,57
674,0,,,61,81,blocked_shot,30735,1,8668,1741733,315,57
675,1,,,137,83,distance,77690,2,8668,1741744,305,57
676,1,,,312,85,deflected,77690,3,8668,1741751,319,57
677,1,,,137,90,distance,186975,0,8668,1741809,323,57
678,1,,,135,8,shot,70409,2,10260,1759528,217,58
679,1,,,155,15,distance,36410,0,8472,1759602,221,58
680,0,,,494,28,blocked_shot,30829,0,10260,1759790,229,58
681,1,,,137,31,distance,30829,1,10260,1759837,234,58
682,1,,,156,45,volley,40945,2,10260,1760063,249,58
683,1,,,8,45,header,113836,4,10260,1760122,255,58
684,1,,,559,65,big chance header,70409,0,10260,1760492,273,58
685,1,,,137,65,distance,30865,1,10260,1760493,274,58
686,0,,,61,71,blocked_shot,32569,5,10260,1760583,283,58
687,1,,,553,71,big chance shot,30829,6,10260,1760588,284,58
688,1,,,148,71,header,32569,7,10260,1760589,285,58
689,0,,,61,81,blocked_shot,131583,2,8472,1760738,296,58
690,1,,,135,20,shot,32569,2,10260,1778837,289,59
691,0,,,61,27,blocked_shot,30829,0,10260,1778875,295,59
692,0,,,61,42,blocked_shot,23991,3,10003,1779014,313,59
693,1,,,147,49,shot,23991,1,10003,1779206,321,59
694,0,,,61,52,blocked_shot,23991,2,10003,1779261,325,59
695,1,,,137,64,distance,30829,0,10260,1779409,340,59
696,1,,,137,71,distance,30829,0,10260,1779460,350,59
697,0,,,570,73,big chance blocked,38759,2,10003,1779467,353,59
698,0,,,570,73,big chance blocked,23991,3,10003,1779468,354,59
699,0,,,61,86,blocked_shot,40945,2,10260,1779554,361,59
700,0,,,61,89,blocked_shot,30829,0,10260,1779570,363,59
701,1,,,135,5,shot,70409,3,10260,1791950,270,60
702,0,,,61,7,blocked_shot,39968,2,10261,1791974,296,60
703,1,,,137,7,distance,70409,4,10260,1791979,283,60
704,1,,,312,9,deflected,70409,0,10260,1792000,300,60
705,1,,,138,11,volley,35411,0,10261,1792043,273,60
706,1,,,563,31,big chance volley,24154,1,10260,1792397,318,60
707,1,,,138,42,volley,26160,4,10261,1792630,324,60
708,0,,,494,49,blocked_shot,30829,0,10260,1792855,323,60
709,1,,,59,49,volley,30829,0,10260,1792863,333,60
710,1,,,150,60,volley,30929,4,10261,1793096,352,60
711,0,,,61,70,blocked_shot,32569,1,10260,1793332,371,60
712,0,,,61,72,blocked_shot,40945,0,10260,1793371,358,60
713,0,,,139,77,direct_freekick,24890,0,10261,1793462,199,60
714,1,,,559,78,big chance header,150176,2,10260,1793498,376,60
715,1,,,559,80,big chance header,30865,0,10260,1793531,375,60
716,1,,,149,84,distance,32569,1,10260,1793615,385,60
717,1,,,68,86,shot,34944,4,10260,1793658,373,60
718,0,,,61,86,blocked_shot,30829,8,10260,1793663,384,60
719,1,,,559,87,big chance header,70409,2,10260,1793673,370,60
720,0,,,570,90,big chance blocked,23354,2,10260,1793762,388,60
721,0,,,61,19,blocked_shot,35327,0,10260,1810255,230,61
722,0,,,62,19,blocked_shot,,3,10260,1810258,231,61
723,1,,,136,22,header,110947,2,10252,1810271,235,61
724,1,,,154,25,header,40945,1,10260,1810286,239,61
725,0,,,494,45,blocked_shot,40945,0,10260,1810550,257,61
726,0,,,61,52,blocked_shot,161415,3,10252,1810845,266,61
727,0,,,61,54,blocked_shot,40945,1,10260,1810861,268,61
728,1,,,137,55,distance,40945,0,10260,1810872,269,61
729,1,,,135,60,shot,23264,1,10252,1810889,272,61
730,1,,,557,76,big chance header,24751,2,10252,1811010,287,61
731,1,,,135,78,shot,23354,1,10260,1811033,290,61
732,1,,,137,11,distance,30829,0,10260,1824665,270,62
733,1,,,552,17,big chance shot,30829,1,10260,1824816,280,62
734,1,,,313,35,deflected,30829,0,10260,1825211,301,62
735,1,,,137,45,distance,40945,0,10260,1825472,312,62
736,0,,,61,45,blocked_shot,25421,4,8602,1825509,316,62
737,1,,,557,59,big chance header,43248,3,10260,1825944,348,62
738,1,,,135,64,shot,113836,1,10260,1826048,331,62
739,1,,,137,64,distance,31317,3,8602,1826053,333,62
740,1,,,135,66,shot,113836,1,10260,1826081,332,62
741,1,,,137,68,distance,25421,0,8602,1826132,360,62
742,1,,,136,74,header,32627,1,8602,1826240,343,62
743,1,,,135,76,shot,165709,1,10260,1826277,340,62
744,1,,,135,79,shot,30829,1,10260,1826346,347,62
745,0,,,61,82,blocked_shot,23225,1,8602,1826398,349,62
746,0,,,61,88,blocked_shot,30829,0,10260,1826494,352,62
747,0,,,61,88,blocked_shot,30829,1,10260,1826503,365,62
748,1,,,153,89,shot,23538,2,8602,1826524,356,62
749,0,,,61,3,blocked_shot,113836,1,10260,1842986,268,63
750,0,,,61,9,blocked_shot,40945,0,10260,1843031,273,63
751,0,,,61,15,blocked_shot,34944,4,10260,1843083,269,63
752,1,,,552,29,big chance shot,186137,3,10260,1843164,292,63
753,1,,,553,31,big chance shot,30829,1,10260,1843173,285,63
754,1,,,553,31,big chance shot,35327,2,10260,1843174,282,63
755,1,,,559,31,big chance header,43248,5,10260,1843178,294,63
756,1,,,153,32,shot,24101,3,10172,1843182,348,63
757,1,,,135,46,shot,30829,1,10260,1843266,305,63
758,0,,,61,49,blocked_shot,30829,1,10260,1843274,297,63
759,0,,,61,52,blocked_shot,35338,3,10172,1843286,317,63
760,1,,,135,57,shot,32084,0,10172,1843297,342,63
761,1,,,552,62,big chance shot,113836,3,10260,1843314,314,63
762,1,,,153,69,shot,40945,2,10260,1843333,331,63
763,1,,,135,72,shot,35327,2,10260,1843344,344,63
764,1,,,135,89,shot,23732,1,10172,1843382,361,63
765,1,,,135,90,shot,23354,4,10260,1843398,355,63
766,1,,,135,15,shot,30829,3,10260,1851151,194,64
767,0,,,61,18,blocked_shot,30829,0,10260,1851203,196,64
768,0,,,139,21,direct_freekick,24154,0,10260,1851275,67,64
769,1,,,137,24,distance,113836,0,10260,1851344,202,64
770,1,,,153,25,shot,40945,0,10260,1851359,203,64
771,0,,,61,26,blocked_shot,165823,1,10260,1851374,204,64
772,0,,,61,41,blocked_shot,23354,0,10260,1851636,219,64
773,1,,,135,45,shot,41008,1,9879,1851713,225,64
774,1,,,136,56,header,30956,3,9879,1852086,233,64
775,1,,,137,60,distance,30956,1,9879,1852145,239,64
776,0,,,61,62,blocked_shot,43247,1,9879,1852178,241,64
777,0,,,61,67,blocked_shot,30956,0,9879,1852264,247,64
778,0,,,61,73,blocked_shot,30956,0,9879,1852363,253,64
779,0,,,61,73,blocked_shot,30956,2,9879,1852370,254,64
780,1,,,551,83,big chance shot,31907,1,9879,1852536,260,64
781,1,,,155,89,distance,31907,0,9879,1852575,264,64
782,0,,,61,5,blocked_shot,106228,0,8528,1853779,184,65
783,1,,,141,18,shot,40945,0,10260,1853894,196,65
784,0,,,494,25,blocked_shot,118929,0,8528,1853978,206,65
785,1,,,135,33,shot,77727,1,8528,1854065,216,65
786,1,,,137,45,distance,40015,0,8528,1854177,228,65
787,1,,,136,47,header,30802,2,10260,1854227,236,65
788,1,,,135,66,shot,49825,1,8528,1854438,250,65
789,1,,,147,74,shot,165709,0,10260,1854527,256,65
790,1,,,155,90,distance,24156,0,10260,1854697,271,65
791,0,,,61,5,blocked_shot,70409,1,10260,1855741,274,66
792,0,,,61,5,blocked_shot,40945,2,10260,1855742,273,66
793,0,,,61,13,blocked_shot,38994,2,10260,1855758,279,66
794,0,,,61,13,blocked_shot,34944,5,10260,1855761,272,66
795,0,,,494,20,blocked_shot,186137,0,10260,1855770,268,66
796,1,,,135,21,shot,38994,2,10260,1855774,280,66
797,0,,,61,28,blocked_shot,186137,1,10260,1855793,292,66
798,1,,,153,44,shot,40945,3,10260,1855829,298,66
799,1,,,552,45,big chance shot,70409,0,10260,1855835,297,66
800,1,,,147,54,shot,32569,2,10260,1855870,313,66
801,0,,,61,80,blocked_shot,281079,1,8655,1855939,382,66
802,0,,,61,83,blocked_shot,30802,1,10260,1855948,362,66
803,0,,,61,88,blocked_shot,32465,0,8655,1855967,360,66
804,0,,,61,90,blocked_shot,290409,1,10260,1855982,356,66
805,1,,,554,90,big chance shot,186137,3,10260,1855984,386,66
806,1,,,136,2,header,30829,3,10260,1618083,261,67
807,1,,,147,8,shot,160713,0,10260,1618090,266,67
808,1,,,135,17,shot,23354,0,10260,1618106,272,67
809,1,,,312,21,deflected,31921,3,8586,1618115,274,67
810,0,,,61,24,blocked_shot,186137,5,10260,1618125,278,67
811,1,,,137,25,distance,30840,0,8586,1618126,279,67
812,0,,,61,29,blocked_shot,30348,0,8586,1618137,284,67
813,1,,,137,32,distance,38820,2,8586,1618147,287,67
814,0,,,494,37,blocked_shot,30840,2,8586,1618160,295,67
815,1,,,135,43,shot,30840,3,8586,1618174,303,67
816,1,,,135,48,shot,23354,1,10260,1618191,305,67
817,1,,,137,49,distance,30348,1,8586,1618193,309,67
818,1,,,153,54,shot,40961,0,10260,1618202,313,67
819,1,,,135,54,shot,30829,1,10260,1618203,312,67
820,0,,,61,55,blocked_shot,160713,0,10260,1618204,314,67
821,0,,,61,56,blocked_shot,40945,0,10260,1618210,318,67
822,1,,,518,65,indirect freekick,30829,0,10260,1618236,326,67
823,1,,,140,68,bicycle_kick,113836,3,10260,1618247,338,67
824,1,,,153,69,shot,40945,1,10260,1618249,340,67
825,1,,,156,70,volley,43248,0,10260,1618255,341,67
826,0,,,61,70,blocked_shot,43248,1,10260,1618256,342,67
827,0,,,61,72,blocked_shot,186137,3,10260,1618265,343,67
828,1,,,149,86,distance,30840,1,8586,1618302,358,67
829,1,,,135,86,shot,30840,3,8586,1618304,359,67
830,1,,,135,89,shot,30802,3,10260,1618312,363,67
831,0,,,61,90,blocked_shot,24656,3,8586,1618320,367,67
832,1,,,137,90,distance,24656,4,8586,1618321,365,67
833,1,,,153,90,shot,40945,0,10260,1618328,370,67
834,1,,,137,5,distance,30829,0,10260,1625629,191,68
835,0,,,61,14,blocked_shot,160713,0,10260,1625715,200,68
836,1,,,313,18,deflected,31435,0,9825,1625755,201,68
837,1,,,155,31,distance,3520,0,9825,1625894,246,68
838,1,,,153,31,shot,30843,1,9825,1625896,274,68
839,1,,,137,45,distance,30829,0,10260,1626071,240,68
840,1,,,153,48,shot,23354,1,10260,1626179,215,68
841,1,,,138,54,volley,30843,0,9825,1626220,224,68
842,0,,,61,54,blocked_shot,3520,1,9825,1626222,280,68
843,0,,,61,56,blocked_shot,3520,1,9825,1626241,216,68
844,1,,,135,59,shot,160713,1,10260,1626258,282,68
845,1,,,137,59,distance,3520,2,9825,1626260,281,68
846,1,,,135,61,shot,70409,1,10260,1626272,212,68
847,1,,,153,61,shot,23354,3,10260,1626274,260,68
